6301 2
2688 -1.0725557 -1.147993
2620 -1.1800369 0.77035385
1963 -1.1570727 0.455462
4258 -0.9862333 -0.12979625
5305 -0.990101 0.2145959
761 -1.0746052 0.35635635
4599 -0.923515 -0.11208577
3582 -1.0287921 0.69778115
394 -1.8473055 2.093508
6009 -1.3075285 -1.5610651
5522 -1.1549401 0.7383661
1244 -1.4168094 -2.0869937
5071 -1.1663165 -1.3008945
4959 -1.4109573 -2.1696086
4370 -1.0337079 -0.6738097
2406 -1.9138997 2.0849967
5769 -1.3322122 -1.8982006
936 -1.2364345 1.1469567
5946 -1.2635838 -1.7616411
278 -1.2516545 -1.5658063
6129 -1.3181093 1.0942962
1355 -1.581614 1.4974371
1 -1.9693742 2.3646152
903 -1.3174615 -1.7162251
5394 -1.002158 -0.6133075
1919 -1.0514356 -0.58951664
6260 -1.4228694 -1.9830223
210 -1.0472825 -0.5028819
273 -1.2500913 -1.6104757
5571 -1.9053787 2.0967999
2142 -1.4145708 1.3032633
3970 -1.0795217 0.3374659
2206 -1.7057519 1.8462226
4611 -1.0942918 0.21727379
5621 -1.035792 -1.0412455
1977 -1.0773206 -1.1880602
5806 -1.0116267 0.28810444
5210 -1.0978422 0.4059226
5103 -1.2270156 -1.5726625
4079 -1.1155503 0.061716523
5883 -1.2505693 -1.4747139
6235 -0.969663 -0.39080584
254 -1.0052955 0.21192966
2972 -0.972227 -0.22661893
5480 -1.1092999 0.2745519
5114 -1.0572737 -0.34734294
3286 -1.1289067 -0.8155863
5041 -1.0225105 -0.0012085225
4696 -0.99657226 -0.6966549
4055 -0.9977062 -0.14133605
5217 -1.0623974 0.06428765
4648 -1.2731109 -1.8383387
6121 -1.0232908 0.25607613
6281 -1.0353131 -0.003967803
4845 -1.1267775 0.5103943
2934 -1.3655198 -1.8492446
6246 -1.0650971 0.35535002
5127 -1.1813651 0.8308058
5262 -1.1510242 0.6200889
5136 -1.1310148 0.73552006
4925 -1.1160439 0.5769706
6238 -0.942514 0.16804403
4195 -1.0201811 0.14798011
5843 -1.0496825 0.15076166
5683 -1.6212568 -2.343412
3512 -1.2982613 -1.3557321
1991 -1.0001794 -0.7525189
4163 -1.115435 0.6532131
4259 -1.0200759 -0.23349427
6037 -1.0963715 -0.665589
2910 -0.9682662 0.28327855
3736 -1.037102 -0.2228504
4879 -1.1005371 0.3000812
3825 -1.1752344 -0.9723909
3308 -1.0521178 0.0398227
3746 -1.1228236 0.46485227
4181 -1.6756458 1.7375925
939 -1.0166315 -0.7706619
2632 -1.0592339 -1.2641484
6117 -0.9412215 -1.0445653
615 -1.0859808 -0.90641546
4685 -1.0066915 0.18139334
545 -1.3158906 -1.790942
5365 -1.1252768 0.5167472
5776 -1.0647794 -0.7203924
306 -1.0190697 0.032743618
4753 -0.9975746 -0.52513623
5954 -1.1579971 -1.445759
6034 -1.2627316 -1.6471808
1953 -1.0176605 -0.257614
1074 -1.581666 1.7195876
530 -1.0633872 -0.2822954
1960 -1.1070396 0.40369055
5046 -1.2178379 -1.6268511
3103 -1.187708 -1.4333861
482 -1.0767685 0.30260643
3686 -0.9518275 -0.03590286
2731 -0.9677703 -0.14120898
6072 -1.1055782 -0.27222812
5203 -0.87901706 -0.1055024
5424 -1.0792485 0.2836678
2851 -1.1114506 -1.0820428
3845 -1.0492725 0.14439619
2760 -0.9035797 -0.51140875
5853 -0.92390865 -0.43196213
4956 -1.099324 0.19967546
1296 -1.1461294 1.1156031
743 -1.2362982 1.031193
4299 -1.1188866 0.45377472
5070 -1.1915071 -1.4516106
6054 -0.9589382 -0.15521577
3366 -1.035544 -0.104390785
3012 -1.1090522 0.60952765
5709 -0.9992713 -0.24619474
6167 -1.0072484 -0.5962007
6080 -1.0382662 -1.2350934
2749 -1.021791 0.20236361
4834 -1.2661965 0.9468615
6025 -1.1556324 0.4270166
3559 -1.0102081 0.19339007
5488 -1.0993778 -1.1011472
5438 -1.1483299 -0.38012964
417 -1.0774461 -1.2194369
5699 -1.2278532 -1.5871849
4920 -1.099052 -0.9788863
6295 -1.1161973 -1.0505767
3830 -0.9445797 0.029920915
4816 -0.9864253 -0.6233909
2401 -1.6887729 1.7799954
26 -1.1812677 0.28453094
441 -1.0209489 0.4983042
5358 -1.2409148 -1.984024
5430 -0.9573311 -0.58299756
2028 -1.0541859 0.20180424
3809 -0.94802314 -0.44860542
2009 -1.1751119 -1.320316
2415 -1.7029792 1.8840874
2924 -1.07872 -1.3550962
5453 -1.0193119 -0.8123901
890 -1.0730823 0.3806597
5906 -0.85752785 -0.48795423
4588 -1.0261889 0.524767
4780 -1.0090142 -0.50898975
2675 -0.99056166 -0.04348647
6240 -1.027384 0.29162517
2072 -1.6090589 1.7893244
3240 -1.1808618 -1.0392665
5134 -1.1750774 0.871367
3540 -0.9820294 -0.5973455
5091 -1.096613 -1.3568871
5411 -1.2182115 -1.0705333
5611 -1.101513 -1.6316252
5298 -1.0601374 -0.8498543
6242 -1.0343431 -0.7305154
5420 -0.93575823 -0.14676055
4851 -0.99278235 -0.46638438
746 -1.0312922 -0.008408453
4088 -1.0278262 -0.6867092
3239 -1.0426444 -0.68808585
5396 -1.0155395 -0.68725467
6156 -0.9852135 0.18805039
543 -1.230585 -1.7273126
4774 -1.0340596 0.3924383
3704 -1.0402442 -0.18062721
2608 -1.0865029 0.49285856
6082 -1.0417417 -1.0025798
19 -1.1473155 0.75638664
6032 -1.1729014 -1.2774861
1643 -1.1241118 0.53785765
3426 -1.086871 0.15873952
5900 -0.96786964 -0.25550747
5836 -1.075141 -0.025767507
2882 -1.4877152 1.5636977
1736 -1.1622938 0.59675974
6106 -1.053376 -0.84328943
3950 -1.0304519 -0.63802886
2865 -1.0074302 -0.34363386
4637 -0.9915073 0.18438676
2426 -1.0663618 -0.96076953
1905 -1.5145053 1.5225766
5108 -1.1059324 -0.82808995
3892 -0.9956067 -0.026036259
4460 -1.343718 1.0282377
3592 -1.0680318 0.13987428
5031 -1.1302366 -0.8272763
1897 -1.5773681 1.7342736
384 -0.9362926 -0.114964545
6146 -1.5745653 -2.3469577
644 -0.94406456 -0.440342
4817 -1.042657 -1.0106382
2703 -0.9570263 -0.2628087
4347 -0.9723981 -0.25608024
5057 -0.94604415 -0.2757164
6126 -0.99549234 0.388211
4182 -1.1822176 -1.5032121
4996 -1.1119376 0.5113294
3520 -1.239568 0.7436459
5891 -1.0116743 -0.92763287
5107 -1.1158496 -0.8046666
5722 -1.1167701 0.90074146
5814 -1.0160227 -0.4984437
2135 -0.9463846 -1.0741527
5758 -1.163105 -0.66471297
4283 -1.1511146 -0.054677095
6177 -0.9846306 -0.13735391
1879 -1.0793681 0.39249822
4138 -1.1159097 0.44570336
6136 -1.1020876 0.3458622
5320 -1.1588511 0.5228437
5117 -1.1102906 -0.31185254
5818 -1.2912823 1.1851683
4310 -1.0009946 0.039093807
3972 -0.97599125 -0.52448565
1532 -1.0462276 0.14236468
6133 -1.0432636 0.19770494
934 -1.1237473 0.9995528
4488 -1.3809714 1.2321299
5481 -1.1796316 0.5490293
6058 -1.3171364 -1.9014384
4621 -1.0900486 -0.8626555
1810 -1.03117 0.26478592
3961 -1.0570309 -0.079920255
4406 -0.9502169 0.39074236
4853 -0.95987993 -0.5035571
2714 -1.0428702 0.15423273
4284 -1.04916 -0.2801446
4475 -0.8959755 -0.24361435
555 -0.96813244 0.01354395
4290 -1.1136554 -0.8296114
2522 -1.0919045 -0.49251065
4977 -1.1837467 -1.2413394
3901 -1.1062685 -0.8210333
2618 -1.1415584 0.761163
6127 -1.0215906 0.13377948
915 -1.6958427 1.8035839
3150 -1.3819203 1.1916859
4749 -0.9750076 -0.47850496
5904 -1.023419 -0.696967
2404 -1.6236309 1.6632497
5732 -1.1580147 -1.6119089
3143 -1.0158321 0.15299337
4161 -1.303339 1.1173406
1578 -1.2710941 -2.0399911
5099 -1.076412 -0.9205444
1298 -1.1807065 1.0541039
2183 -1.8344964 1.961386
3638 -1.1041964 0.034198098
5725 -0.97661245 -0.47324985
2473 -1.0103502 -0.25671533
5400 -1.2351233 0.80508125
5248 -1.1300184 0.37657684
1455 -1.0084685 -0.056402303
5713 -1.1228623 0.68966615
3987 -0.9762649 0.058638316
3914 -1.6938198 1.8414603
6195 -1.1024793 -0.67468554
5351 -1.1085278 0.58272606
6253 -0.92659676 -0.18588783
5450 -1.1079047 -0.6107078
5949 -1.1466485 0.50982624
5846 -0.9645809 -0.010662366
912 -1.0548462 0.4764171
2073 -1.6604416 1.7510388
525 -1.0114942 -0.5085884
4272 -1.0571017 -0.3204333
4627 -1.0633284 0.19598623
6017 -1.0751947 0.04394204
4982 -1.0641412 -0.94563425
4715 -1.0211364 -0.115100905
5525 -0.82996345 -0.21680401
5598 -1.1323003 -1.3764663
6233 -1.0109824 -0.88830554
3116 -1.0640305 0.62479216
6107 -1.0674686 -0.65675455
408 -1.0695217 0.9326423
5447 -1.0398567 0.18612239
517 -1.0177735 -0.715884
3828 -0.93302405 -0.15498605
5239 -0.94576764 -0.14624572
5032 -1.2377646 -0.9303063
3075 -0.98950523 -0.061494276
4351 -0.9442444 -0.14249638
4962 -1.0480231 -0.06821174
2180 -0.9085154 -0.5168439
403 -1.1311924 1.07639
5942 -1.6147465 1.6441618
4624 -1.02805 -0.6438002
1696 -1.0954888 0.35587364
1073 -1.7268046 1.8689032
5010 -1.0242286 -0.382463
6019 -1.090768 0.22883163
1543 -1.0710156 -0.7761362
2902 -1.022613 -0.45770475
6294 -1.0951153 -0.88250226
328 -1.1282566 0.34302378
5079 -1.0189701 -0.15346736
3167 -1.3540667 1.3914429
4162 -1.3690399 1.2324134
